second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
110.0;47.0;49.0;1.0;0.0833333358168602;0.0833333358168602;0.3212819397449493;0.3212819397449493;0.0400009155273437;26.0;0.0255402754992246;0.0255402754992246;0.0;1.0;0.0;1.0;1.0
116.0;4.0;32.0;1.0;0.3333333432674408;0.6666666865348816;0.1599884033203125;0.220001220703125;0.0799942016601562;37.0;0.2176470607519149;0.4352941215038299;0.0;0.0;0.0;5.0;2.0
134.0;45.0;41.0;1.0;1.0;1.0;1.0;1.0;0.004302978515625;102.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0
116.0;4.0;33.0;1.0;0.3333333432674408;0.6666666865348816;0.1599884033203125;0.220001220703125;0.0799942016601562;37.0;0.2176470607519149;0.4352941215038299;0.0;0.0;0.0;5.0;4.0
116.0;4.0;32.0;1.0;0.3333333432674408;0.6666666865348816;0.1599884033203125;0.220001220703125;0.0799942016601562;37.0;0.2176470607519149;0.4352941215038299;0.0;0.0;0.0;5.0;5.0
110.0;16.0;29.0;4.0;0.3333333432674408;0.3333333432674408;0.1089527532458305;0.1089527532458305;0.0135650634765625;295.0;0.2897838950157165;0.2897838950157165;0.0;0.0;0.0;4.0;1.0
117.0;12.0;32.0;1.0;0.5;0.5;0.1200027465820312;0.1200027465820312;0.1200027465820312;37.0;0.2781955003738403;0.2781955003738403;0.0;0.0;0.0;2.0;2.0
135.0;30.0;16.0;4.0;0.5;0.5;0.5510100722312927;0.5510100722312927;0.0166473388671875;391.0;0.5699708461761475;0.5699708461761475;0.0;0.0;4.0;0.0;3.0
117.0;12.0;33.0;1.0;0.5;0.5;0.1200027465820312;0.1200027465820312;0.1200027465820312;37.0;0.2781955003738403;0.2781955003738403;0.0;0.0;0.0;2.0;4.0
117.0;12.0;32.0;1.0;0.5;0.5;0.1200027465820312;0.1200027465820312;0.1200027465820312;37.0;0.2781955003738403;0.2781955003738403;0.0;0.0;0.0;2.0;5.0
111.0;42.0;43.0;1.0;1.0;1.0;1.0;1.0;0.0042953491210937;102.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0
117.0;44.0;49.0;1.0;0.5;0.5;0.8799972534179688;0.8799972534179688;0.8799972534179688;96.0;0.7218044996261597;0.7218044996261597;1.0;0.0;0.0;0.0;2.0
135.0;16.0;30.0;4.0;0.5;0.5;0.4489898979663849;0.4489898979663849;0.0135650634765625;295.0;0.4300291538238525;0.4300291538238525;0.0;0.0;0.0;4.0;3.0
117.0;45.0;51.0;1.0;0.5;0.5;0.8799972534179688;0.8799972534179688;0.8799972534179688;96.0;0.7218044996261597;0.7218044996261597;1.0;0.0;0.0;0.0;4.0
117.0;44.0;49.0;1.0;0.5;0.5;0.8799972534179688;0.8799972534179688;0.8799972534179688;96.0;0.7218044996261597;0.7218044996261597;1.0;0.0;0.0;0.0;5.0
112.0;0.0;32.0;1.0;0.5;1.0;0.0555673278868198;1.0;0.0100021362304687;37.0;0.5;1.0;0.0;0.0;0.0;4.0;1.0
118.0;37.0;36.0;1.0;0.2000000029802322;0.2000000029802322;0.0167201235890388;0.0167201235890388;0.0042953491210937;102.0;0.2060606032609939;0.2060606032609939;1.0;0.0;0.0;0.0;2.0
136.0;5.0;2.0;1.0;0.125;0.125;0.0012073272373527;0.0012073272373527;0.00177001953125;23.0;0.0662824213504791;0.0662824213504791;0.0;0.0;0.0;2.0;3.0
118.0;38.0;37.0;1.0;0.2000000029802322;0.2000000029802322;0.0167201235890388;0.0167201235890388;0.0042953491210937;102.0;0.2060606032609939;0.2060606032609939;1.0;0.0;0.0;0.0;4.0
118.0;37.0;36.0;1.0;0.2000000029802322;0.2000000029802322;0.0167201235890388;0.0167201235890388;0.0042953491210937;102.0;0.2060606032609939;0.2060606032609939;1.0;0.0;0.0;0.0;5.0
112.0;1.0;32.0;1.0;0.5;1.0;0.9444326758384703;1.0;0.1699981689453125;37.0;0.5;1.0;0.0;0.0;0.0;5.0;1.0
118.0;45.0;49.0;1.0;0.2000000029802322;0.2000000029802322;0.9342480301856996;0.9342480301856996;0.2400054931640625;96.0;0.1939393877983093;0.1939393877983093;1.0;0.0;0.0;0.0;2.0
136.0;44.0;39.0;1.0;0.125;0.125;0.0029350540135055;0.0029350540135055;0.004302978515625;102.0;0.2939481139183044;0.2939481139183044;1.0;0.0;0.0;0.0;3.0
118.0;46.0;51.0;1.0;0.2000000029802322;0.2000000029802322;0.9342480301856996;0.9342480301856996;0.2400054931640625;96.0;0.1939393877983093;0.1939393877983093;1.0;0.0;0.0;0.0;4.0
118.0;45.0;49.0;1.0;0.2000000029802322;0.2000000029802322;0.9342480301856996;0.9342480301856996;0.2400054931640625;96.0;0.1939393877983093;0.1939393877983093;1.0;0.0;0.0;0.0;5.0
113.0;43.0;49.0;1.0;0.5;1.0;0.6666612029075623;1.0;0.6199951171875;96.0;0.5;1.0;1.0;0.0;0.0;1.0;1.0
118.0;31.0;16.0;3.0;0.6000000238418579;0.6000000238418579;0.0490318350493907;0.0490318350493907;0.0125961303710937;297.0;0.6000000238418579;0.6000000238418579;0.0;0.0;3.0;0.0;2.0
136.0;1.0;32.0;1.0;0.125;0.75;0.0068172356113791;0.9958575963974;0.0099945068359375;37.0;0.1066282391548156;0.639769434928894;0.0;0.0;0.0;7.0;3.0
118.0;32.0;17.0;3.0;0.6000000238418579;0.6000000238418579;0.0490318350493907;0.0490318350493907;0.0125961303710937;297.0;0.6000000238418579;0.6000000238418579;0.0;0.0;3.0;0.0;4.0
118.0;31.0;16.0;3.0;0.6000000238418579;0.6000000238418579;0.0490318350493907;0.0490318350493907;0.0125961303710937;297.0;0.6000000238418579;0.6000000238418579;0.0;0.0;3.0;0.0;5.0
113.0;46.0;49.0;1.0;0.5;1.0;0.3333387970924377;1.0;0.3100051879882812;96.0;0.5;1.0;1.0;0.0;0.0;1.0;1.0
119.0;42.0;49.0;1.0;0.1666666716337204;0.1666666716337204;0.3622547686100006;0.3622547686100006;0.0100021362304687;96.0;0.1979381442070007;0.1979381442070007;1.0;0.0;0.0;1.0;2.0
136.0;2.0;32.0;1.0;0.125;0.75;0.0068276436068117;0.9958575963974;0.010009765625;37.0;0.1066282391548156;0.639769434928894;0.0;0.0;0.0;7.0;3.0
119.0;43.0;51.0;1.0;0.1666666716337204;0.1666666716337204;0.3622547686100006;0.3622547686100006;0.0100021362304687;96.0;0.1979381442070007;0.1979381442070007;1.0;0.0;0.0;1.0;4.0
119.0;42.0;49.0;1.0;0.1666666716337204;0.1666666716337204;0.3622547686100006;0.3622547686100006;0.0100021362304687;96.0;0.1979381442070007;0.1979381442070007;1.0;0.0;0.0;1.0;5.0
114.0;48.0;49.0;1.0;0.5;0.5;0.9863333106040956;0.9863333106040956;0.30999755859375;96.0;0.4848484992980957;0.4848484992980957;1.0;0.0;0.0;1.0;1.0
119.0;31.0;16.0;1.0;0.1666666716337204;0.1666666716337204;0.1461729705333709;0.1461729705333709;0.0040359497070312;94.0;0.1938144266605377;0.1938144266605377;0.0;0.0;1.0;0.0;2.0
136.0;3.0;32.0;1.0;0.125;0.75;0.0272793509066104;0.9958575963974;0.0399932861328125;37.0;0.1066282391548156;0.639769434928894;0.0;0.0;0.0;7.0;3.0
119.0;32.0;17.0;1.0;0.1666666716337204;0.1666666716337204;0.1461729705333709;0.1461729705333709;0.0040359497070312;94.0;0.1938144266605377;0.1938144266605377;0.0;0.0;1.0;0.0;4.0
119.0;31.0;16.0;1.0;0.1666666716337204;0.1666666716337204;0.1461729705333709;0.1461729705333709;0.0040359497070312;94.0;0.1938144266605377;0.1938144266605377;0.0;0.0;1.0;0.0;5.0
114.0;47.0;43.0;1.0;0.5;0.5;0.0136667070910334;0.0136667070910334;0.0042953491210937;102.0;0.5151515007019043;0.5151515007019043;1.0;0.0;0.0;0.0;1.0
119.0;16.0;31.0;4.0;0.6666666865348816;0.6666666865348816;0.4915722608566284;0.4915722608566284;0.0135726928710937;295.0;0.6082473993301392;0.6082473993301392;0.0;0.0;0.0;4.0;2.0
136.0;7.0;32.0;1.0;0.125;0.75;0.0204621143639087;0.9958575963974;0.029998779296875;37.0;0.1066282391548156;0.639769434928894;0.0;0.0;0.0;7.0;3.0
119.0;17.0;32.0;4.0;0.6666666865348816;0.6666666865348816;0.4915722608566284;0.4915722608566284;0.0135726928710937;295.0;0.6082473993301392;0.6082473993301392;0.0;0.0;0.0;4.0;4.0
119.0;16.0;31.0;4.0;0.6666666865348816;0.6666666865348816;0.4915722608566284;0.4915722608566284;0.0135726928710937;295.0;0.6082473993301392;0.6082473993301392;0.0;0.0;0.0;4.0;5.0
115.0;47.0;43.0;2.0;1.0;1.0;1.0;1.0;0.0085906982421875;204.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0
120.0;3.0;32.0;1.0;0.25;1.0;0.2856675684452057;1.0;0.0199966430664062;37.0;0.25;1.0;0.0;0.0;0.0;5.0;2.0
136.0;10.0;32.0;1.0;0.125;0.75;0.0272793509066104;0.9958575963974;0.0399932861328125;37.0;0.1066282391548156;0.639769434928894;0.0;0.0;0.0;4.0;3.0
120.0;3.0;33.0;1.0;0.25;1.0;0.2856675684452057;1.0;0.0199966430664062;37.0;0.25;1.0;0.0;0.0;0.0;5.0;4.0
120.0;3.0;32.0;1.0;0.25;1.0;0.2856675684452057;1.0;0.0199966430664062;37.0;0.25;1.0;0.0;0.0;0.0;5.0;5.0
116.0;25.0;16.0;5.0;0.3125;0.3125;0.050254613161087;0.050254613161087;0.0166397094726562;484.0;0.3734567761421203;0.3734567761421203;0.0;0.0;5.0;0.0;1.0
120.0;5.0;32.0;1.0;0.25;1.0;0.2857765555381775;1.0;0.0200042724609375;37.0;0.25;1.0;0.0;0.0;0.0;4.0;2.0
136.0;14.0;32.0;1.0;0.125;0.75;0.9071919322013856;0.9958575963974;1.3300018310546875;37.0;0.1066282391548156;0.639769434928894;0.0;0.0;0.0;1.0;3.0
120.0;5.0;33.0;1.0;0.25;1.0;0.2857765555381775;1.0;0.0200042724609375;37.0;0.25;1.0;0.0;0.0;0.0;4.0;4.0
120.0;5.0;32.0;1.0;0.25;1.0;0.2857765555381775;1.0;0.0200042724609375;37.0;0.25;1.0;0.0;0.0;0.0;4.0;5.0
116.0;47.0;43.0;3.0;0.1875;0.3125;0.4832139015197754;0.7680361270904541;0.1599960327148437;306.0;0.2361111044883728;0.3935185074806213;3.0;0.0;0.0;0.0;1.0
120.0;7.0;32.0;1.0;0.25;1.0;0.2856675684452057;1.0;0.0199966430664062;37.0;0.25;1.0;0.0;0.0;0.0;4.0;2.0
138.0;47.0;49.0;1.0;1.0;1.0;1.0;1.0;1.57000732421875;96.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0
120.0;7.0;33.0;1.0;0.25;1.0;0.2856675684452057;1.0;0.0199966430664062;37.0;0.25;1.0;0.0;0.0;0.0;4.0;4.0
120.0;7.0;32.0;1.0;0.25;1.0;0.2856675684452057;1.0;0.0199966430664062;37.0;0.25;1.0;0.0;0.0;0.0;4.0;5.0
116.0;8.0;4.0;1.0;0.0625;0.0625;0.0053227031603455;0.0053227031603455;0.0017623901367187;23.0;0.017746914178133;0.017746914178133;0.0;0.0;0.0;3.0;1.0
120.0;9.0;32.0;1.0;0.25;1.0;0.1428882777690887;1.0;0.0100021362304687;37.0;0.25;1.0;0.0;0.0;0.0;1.0;2.0
139.0;8.0;4.0;1.0;1.0;1.0;1.0;1.0;0.00177001953125;23.0;1.0;1.0;0.0;0.0;0.0;5.0;3.0
120.0;9.0;33.0;1.0;0.25;1.0;0.1428882777690887;1.0;0.0100021362304687;37.0;0.25;1.0;0.0;0.0;0.0;1.0;4.0
120.0;9.0;32.0;1.0;0.25;1.0;0.1428882777690887;1.0;0.0100021362304687;37.0;0.25;1.0;0.0;0.0;0.0;1.0;5.0
116.0;39.0;43.0;2.0;0.125;0.3125;0.2848222255706787;0.7680361270904541;0.0943069458007812;204.0;0.1574074029922485;0.3935185074806213;2.0;0.0;0.0;0.0;1.0
121.0;9.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.0125924507156014;0.9945922493934632;0.0100021362304687;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;2.0;2.0
140.0;0.0;32.0;1.0;0.5;1.0;0.1034700497984886;1.0;0.0600128173828125;37.0;0.5;1.0;0.0;0.0;0.0;6.0;3.0
121.0;9.0;33.0;1.0;0.2000000029802322;0.800000011920929;0.0125924507156014;0.9945922493934632;0.0100021362304687;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;2.0;4.0
121.0;9.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.0125924507156014;0.9945922493934632;0.0100021362304687;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;2.0;5.0
116.0;11.0;6.0;1.0;0.0625;0.0625;0.0053227031603455;0.0053227031603455;0.0017623901367187;23.0;0.017746914178133;0.017746914178133;0.0;0.0;0.0;4.0;1.0
121.0;10.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.0377677455544471;0.9945922493934632;0.029998779296875;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;4.0;2.0
140.0;6.0;32.0;1.0;0.5;1.0;0.8965299725532532;1.0;0.519989013671875;37.0;0.5;1.0;0.0;0.0;0.0;7.0;3.0
121.0;10.0;33.0;1.0;0.2000000029802322;0.800000011920929;0.0377677455544471;0.9945922493934632;0.029998779296875;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;4.0;4.0
121.0;10.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.0377677455544471;0.9945922493934632;0.029998779296875;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;4.0;5.0
116.0;16.0;25.0;3.0;0.1875;0.1875;0.0200465451925992;0.0200465451925992;0.0066375732421875;219.0;0.1689814776182174;0.1689814776182174;0.0;0.0;0.0;3.0;1.0
121.0;13.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.0251752957701683;0.9945922493934632;0.0199966430664062;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;1.0;2.0
141.0;40.0;35.0;1.0;1.0;1.0;1.0;1.0;0.004302978515625;102.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0
121.0;13.0;33.0;1.0;0.2000000029802322;0.800000011920929;0.0251752957701683;0.9945922493934632;0.0199966430664062;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;1.0;4.0
121.0;13.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.0251752957701683;0.9945922493934632;0.0199966430664062;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;1.0;5.0
116.0;5.0;32.0;1.0;0.0625;0.0625;0.1510173082351684;0.1510173082351684;0.0500030517578125;37.0;0.0285493824630975;0.0285493824630975;0.0;0.0;0.0;3.0;1.0
121.0;15.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.91905677318573;0.9945922493934632;0.7300033569335938;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;1.0;2.0
142.0;35.0;34.0;1.0;0.5;0.5;0.0068925060331821;0.0068925060331821;0.004302978515625;102.0;0.796875;0.796875;1.0;0.0;0.0;0.0;3.0
121.0;15.0;33.0;1.0;0.2000000029802322;0.800000011920929;0.91905677318573;0.9945922493934632;0.7300033569335938;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;1.0;4.0
121.0;15.0;32.0;1.0;0.2000000029802322;0.800000011920929;0.91905677318573;0.9945922493934632;0.7300033569335938;37.0;0.1480000019073486;0.5920000076293945;0.0;0.0;0.0;1.0;5.0
117.0;10.0;32.0;1.0;0.1666666716337204;0.1666666716337204;0.2040884494781494;0.2040884494781494;0.0699996948242187;37.0;0.0902439057826995;0.0902439057826995;0.0;0.0;0.0;4.0;1.0
121.0;36.0;35.0;1.0;0.2000000029802322;0.2000000029802322;0.0054077417589724;0.0054077417589724;0.0042953491210937;102.0;0.4079999923706054;0.4079999923706054;1.0;0.0;0.0;0.0;2.0
142.0;42.0;49.0;1.0;0.5;0.5;0.9931074976921082;0.9931074976921082;0.6199951171875;26.0;0.203125;0.203125;0.0;1.0;0.0;1.0;3.0
121.0;37.0;36.0;1.0;0.2000000029802322;0.2000000029802322;0.0054077417589724;0.0054077417589724;0.0042953491210937;102.0;0.4079999923706054;0.4079999923706054;1.0;0.0;0.0;0.0;4.0
121.0;36.0;35.0;1.0;0.2000000029802322;0.2000000029802322;0.0054077417589724;0.0054077417589724;0.0042953491210937;102.0;0.4079999923706054;0.4079999923706054;1.0;0.0;0.0;0.0;5.0
117.0;16.0;25.0;2.0;0.3333333432674408;0.3333333432674408;0.0201975256204605;0.0201975256204605;0.006927490234375;152.0;0.3707317113876343;0.3707317113876343;0.0;0.0;0.0;5.0;1.0
122.0;48.0;49.0;1.0;1.0;1.0;1.0;1.0;1.2400054931640625;96.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0
143.0;39.0;49.0;1.0;1.0;1.0;1.0;1.0;1.2400054931640625;96.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0
122.0;49.0;51.0;1.0;1.0;1.0;1.0;1.0;1.2400054931640625;96.0;1.0;1.0;1.0;0.0;0.0;1.0;4.0
122.0;48.0;49.0;1.0;1.0;1.0;1.0;1.0;1.2400054931640625;96.0;1.0;1.0;1.0;0.0;0.0;1.0;5.0
117.0;5.0;6.0;1.0;0.1666666716337204;0.1666666716337204;0.0051606013439595;0.0051606013439595;0.00177001953125;23.0;0.0560975596308708;0.0560975596308708;0.0;0.0;0.0;2.0;1.0
123.0;46.0;49.0;1.0;1.0;1.0;1.0;1.0;0.5199966430664062;96.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0
144.0;4.0;32.0;1.0;0.25;1.0;0.0107468664646148;1.0;0.0099945068359375;37.0;0.25;1.0;0.0;0.0;0.0;7.0;3.0
123.0;47.0;51.0;1.0;1.0;1.0;1.0;1.0;0.5199966430664062;96.0;1.0;1.0;1.0;0.0;0.0;0.0;4.0
123.0;46.0;49.0;1.0;1.0;1.0;1.0;1.0;0.5199966430664062;96.0;1.0;1.0;1.0;0.0;0.0;0.0;5.0
117.0;47.0;43.0;1.0;0.1666666716337204;0.1666666716337204;0.0125233558937907;0.0125233558937907;0.0042953491210937;102.0;0.2487804889678955;0.2487804889678955;1.0;0.0;0.0;0.0;1.0
124.0;5.0;6.0;1.0;0.1428571492433548;0.1428571492433548;0.0113414153456687;0.0113414153456687;0.00177001953125;23.0;0.0741935446858406;0.0741935446858406;0.0;0.0;0.0;2.0;2.0
144.0;5.0;32.0;1.0;0.25;1.0;0.032257005572319;1.0;0.029998779296875;37.0;0.25;1.0;0.0;0.0;0.0;4.0;3.0
124.0;5.0;6.0;1.0;0.1428571492433548;0.1428571492433548;0.0113414153456687;0.0113414153456687;0.00177001953125;23.0;0.0741935446858406;0.0741935446858406;0.0;0.0;0.0;2.0;4.0
124.0;5.0;6.0;1.0;0.1428571492433548;0.1428571492433548;0.0113414153456687;0.0113414153456687;0.00177001953125;23.0;0.0741935446858406;0.0741935446858406;0.0;0.0;0.0;2.0;5.0
117.0;41.0;49.0;1.0;0.1666666716337204;0.1666666716337204;0.7580300569534302;0.7580300569534302;0.2599945068359375;96.0;0.2341463416814804;0.2341463416814804;1.0;0.0;0.0;0.0;1.0
124.0;34.0;38.0;1.0;0.1428571492433548;0.1428571492433548;0.027522487565875;0.027522487565875;0.0042953491210937;102.0;0.3290322721004486;0.3290322721004486;1.0;0.0;0.0;0.0;2.0
144.0;8.0;32.0;1.0;0.25;1.0;0.032257005572319;1.0;0.029998779296875;37.0;0.25;1.0;0.0;0.0;0.0;7.0;3.0
124.0;35.0;39.0;1.0;0.1428571492433548;0.1428571492433548;0.027522487565875;0.027522487565875;0.0042953491210937;102.0;0.3290322721004486;0.3290322721004486;1.0;0.0;0.0;0.0;4.0
124.0;34.0;38.0;1.0;0.1428571492433548;0.1428571492433548;0.027522487565875;0.027522487565875;0.0042953491210937;102.0;0.3290322721004486;0.3290322721004486;1.0;0.0;0.0;0.0;5.0
118.0;37.0;36.0;1.0;1.0;1.0;1.0;1.0;0.0042953491210937;102.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0
124.0;0.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.3844837844371795;0.9611361026763916;0.0600051879882812;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;6.0;2.0
144.0;11.0;32.0;1.0;0.25;1.0;0.9247391223907472;1.0;0.8600006103515625;37.0;0.25;1.0;0.0;0.0;0.0;7.0;3.0
124.0;0.0;33.0;1.0;0.1428571492433548;0.7142857313156128;0.3844837844371795;0.9611361026763916;0.0600051879882812;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;6.0;4.0
124.0;0.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.3844837844371795;0.9611361026763916;0.0600051879882812;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;6.0;5.0
119.0;46.0;49.0;1.0;1.0;1.0;1.0;1.0;1.2699966430664062;96.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
124.0;6.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.1281286627054214;0.9611361026763916;0.0199966430664062;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;5.0;2.0
145.0;35.0;49.0;1.0;1.0;1.0;1.0;1.0;0.6200103759765625;96.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0
124.0;6.0;33.0;1.0;0.1428571492433548;0.7142857313156128;0.1281286627054214;0.9611361026763916;0.0199966430664062;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;5.0;4.0
124.0;6.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.1281286627054214;0.9611361026763916;0.0199966430664062;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;5.0;5.0
120.0;12.0;7.0;1.0;0.1111111119389534;0.1111111119389534;0.0050064739771187;0.0050064739771187;0.00177001953125;23.0;0.0631868168711662;0.0631868168711662;0.0;0.0;0.0;3.0;1.0
124.0;8.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.1922174394130706;0.9611361026763916;0.029998779296875;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;5.0;2.0
146.0;47.0;49.0;1.0;0.5;1.0;0.1297061294317245;1.0;0.30999755859375;96.0;0.5;1.0;1.0;0.0;0.0;1.0;3.0
124.0;8.0;33.0;1.0;0.1428571492433548;0.7142857313156128;0.1922174394130706;0.9611361026763916;0.029998779296875;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;5.0;4.0
124.0;8.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.1922174394130706;0.9611361026763916;0.029998779296875;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;5.0;5.0
120.0;42.0;49.0;1.0;0.1111111119389534;0.1111111119389534;0.7637030482292175;0.7637030482292175;0.2700042724609375;96.0;0.2637362778186798;0.2637362778186798;1.0;0.0;0.0;0.0;1.0
124.0;11.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.0640887767076492;0.9611361026763916;0.0100021362304687;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;2.0;2.0
146.0;43.0;49.0;1.0;0.5;1.0;0.8702938556671143;1.0;2.0800018310546875;96.0;0.5;1.0;1.0;0.0;0.0;0.0;3.0
124.0;11.0;33.0;1.0;0.1428571492433548;0.7142857313156128;0.0640887767076492;0.9611361026763916;0.0100021362304687;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;2.0;4.0
124.0;11.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.0640887767076492;0.9611361026763916;0.0100021362304687;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;2.0;5.0
120.0;15.0;11.0;1.0;0.1111111119389534;0.1111111119389534;0.0050064739771187;0.0050064739771187;0.00177001953125;23.0;0.0631868168711662;0.0631868168711662;0.0;0.0;0.0;1.0;1.0
124.0;12.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.1922174394130706;0.9611361026763916;0.029998779296875;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;3.0;2.0
148.0;1.0;32.0;1.0;0.2000000029802322;1.0;0.010576200671494;1.0;0.019989013671875;37.0;0.2000000029802322;1.0;0.0;0.0;0.0;8.0;3.0
124.0;12.0;33.0;1.0;0.1428571492433548;0.7142857313156128;0.1922174394130706;0.9611361026763916;0.029998779296875;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;3.0;4.0
124.0;12.0;32.0;1.0;0.1428571492433548;0.7142857313156128;0.1922174394130706;0.9611361026763916;0.029998779296875;37.0;0.1193548366427421;0.5967742204666138;0.0;0.0;0.0;3.0;5.0
120.0;2.0;32.0;1.0;0.1111111119389534;0.6666666865348816;0.028290893882513;0.2262839823961258;0.0100021362304687;37.0;0.1016483530402183;0.6098901033401489;0.0;0.0;0.0;5.0;1.0
125.0;12.0;32.0;1.0;0.2000000029802322;0.4000000059604645;0.0364269688725471;0.2307164967060089;0.029998779296875;37.0;0.1712962985038757;0.3425925970077514;0.0;0.0;0.0;4.0;2.0
148.0;3.0;32.0;1.0;0.2000000029802322;1.0;0.0211685486137866;1.0;0.040008544921875;37.0;0.2000000029802322;1.0;0.0;0.0;0.0;8.0;3.0
125.0;12.0;33.0;1.0;0.2000000029802322;0.4000000059604645;0.0364269688725471;0.2307164967060089;0.029998779296875;37.0;0.1712962985038757;0.3425925970077514;0.0;0.0;0.0;4.0;4.0
125.0;12.0;32.0;1.0;0.2000000029802322;0.4000000059604645;0.0364269688725471;0.2307164967060089;0.029998779296875;37.0;0.1712962985038757;0.3425925970077514;0.0;0.0;0.0;4.0;5.0
120.0;3.0;32.0;1.0;0.1111111119389534;0.6666666865348816;0.028269313275814;0.2262839823961258;0.0099945068359375;37.0;0.1016483530402183;0.6098901033401489;0.0;0.0;0.0;6.0;1.0
125.0;15.0;32.0;1.0;0.2000000029802322;0.4000000059604645;0.1942895203828811;0.2307164967060089;0.160003662109375;37.0;0.1712962985038757;0.3425925970077514;0.0;0.0;0.0;2.0;2.0
148.0;7.0;32.0;1.0;0.2000000029802322;1.0;0.0264566503465175;1.0;0.0500030517578125;37.0;0.2000000029802322;1.0;0.0;0.0;0.0;8.0;3.0
125.0;15.0;33.0;1.0;0.2000000029802322;0.4000000059604645;0.1942895203828811;0.2307164967060089;0.160003662109375;37.0;0.1712962985038757;0.3425925970077514;0.0;0.0;0.0;2.0;4.0
125.0;15.0;32.0;1.0;0.2000000029802322;0.4000000059604645;0.1942895203828811;0.2307164967060089;0.160003662109375;37.0;0.1712962985038757;0.3425925970077514;0.0;0.0;0.0;2.0;5.0
120.0;4.0;32.0;1.0;0.1111111119389534;0.6666666865348816;0.056581787765026;0.2262839823961258;0.0200042724609375;37.0;0.1016483530402183;0.6098901033401489;0.0;0.0;0.0;5.0;1.0
125.0;1.0;2.0;1.0;0.2000000029802322;0.4000000059604645;0.0021400381810963;0.0042800763621926;0.0017623901367187;23.0;0.106481485068798;0.2129629701375961;0.0;0.0;0.0;5.0;2.0
148.0;12.0;32.0;1.0;0.2000000029802322;1.0;0.010576200671494;1.0;0.019989013671875;37.0;0.2000000029802322;1.0;0.0;0.0;0.0;8.0;3.0
125.0;1.0;2.0;1.0;0.2000000029802322;0.4000000059604645;0.0021400381810963;0.0042800763621926;0.0017623901367187;23.0;0.106481485068798;0.2129629701375961;0.0;0.0;0.0;5.0;4.0
